Feat1,Feat2,Feat3,RMSE,MAE,MAPE_pct,R2
BandE_5k_10k,ZeroCrossRate_Hz,BandE_0k_5k,556.039104362976,431.475741303066,61.1399299185645,-0.153720384470752
Bandwidth_Hz,TotalEnergy,Skewness,558.232845953582,441.640453753133,66.7385453409625,-0.162841890780353
BandE_5k_10k,BandE_0k_5k,SpectralCentroid_Hz,558.795077053046,439.510947411986,57.5870705577929,-0.165185411459055
HighLowBandRatio,Bandwidth_Hz,SpectralCentroid_Hz,560.392925377848,451.710924774156,71.9569323596623,-0.171858524678283
HighLowBandRatio,ZeroCrossRate_Hz,PeakToPeak,560.72879441813,438.653159642245,62.8577713528002,-0.17326364215468
TotalEnergy,PeakToPeak,Skewness,562.873871686827,464.233368034333,66.9737046449991,-0.18225749127226
HighLowBandRatio,ZeroCrossRate_Hz,TotalEnergy,563.402113854258,443.581983609198,67.1229908940666,-0.184477566987167
Kurtosis,TotalEnergy,Skewness,565.082929875595,445.439654233222,76.2265131205174,-0.191555490780992
PeakAmp,HighLowBandRatio,Bandwidth_Hz,565.619558689832,407.790177912757,66.8577207799203,-0.193819677466112
ZeroCrossRate_Hz,TotalEnergy,PeakToPeak,565.712936861044,470.030840427136,64.6102392557014,-0.194213885545993
Kurtosis,HighLowBandRatio,PeakToPeak,566.126687199771,429.646227703584,69.8635539669467,-0.195961369320448
Kurtosis,PeakToPeak,Skewness,566.97694693259,443.678907444099,72.0903955279454,-0.199556470686962
Crest,HighLowBandRatio,BandE_0k_5k,567.009798568972,445.666885241729,72.9870334923777,-0.199695483515875
Kurtosis,Bandwidth_Hz,PeakToPeak,567.536658168858,441.285119576771,72.2922515356402,-0.201926008423772
Crest,BandE_0k_5k,PeakToPeak,567.587203094776,445.506870401732,57.3877468255623,-0.202140105488477
Kurtosis,BandE_5k_10k,Bandwidth_Hz,567.95832626843,429.895758935839,63.9411258207726,-0.203712684666271
ZeroCrossRate_Hz,PeakToPeak,Skewness,569.065111426767,469.430427888291,70.2480766393988,-0.208408625749596
BandE_0k_5k,Bandwidth_Hz,Skewness,569.297654763032,433.446659811699,61.517963392929,-0.209396438157442
HighLowBandRatio,ZeroCrossRate_Hz,Skewness,569.615985658043,441.72399560761,62.1446492191816,-0.210749318792707
ZeroCrossRate_Hz,BandE_0k_5k,Bandwidth_Hz,572.767071510137,445.993982847382,65.5927533093438,-0.224181974545559
BandE_5k_10k,Bandwidth_Hz,Skewness,573.29462869383,458.120943925275,67.4871363086871,-0.22643812177068
ZeroCrossRate_Hz,Bandwidth_Hz,PeakToPeak,573.447289610517,476.052485507992,68.7652293314747,-0.227091377834511
TotalEnergy,SpectralCentroid_Hz,Skewness,574.047910800656,475.840432675083,65.6856672140536,-0.229663202893764
HighLowBandRatio,BandE_0k_5k,Bandwidth_Hz,574.958005792566,449.012675182736,60.9684869292838,-0.233565307299401
Kurtosis,BandE_5k_10k,SpectralCentroid_Hz,575.182113657849,423.458951836492,72.1460626355102,-0.234527136033903
Crest,PeakAmp,HighLowBandRatio,575.567215529294,394.543437553894,70.6311849782701,-0.236180796162642
Crest,Kurtosis,PeakToPeak,578.436087653023,428.859514122535,75.1384025337334,-0.248534811559142
BandE_5k_10k,ZeroCrossRate_Hz,Bandwidth_Hz,578.768998318281,448.96206441193,68.5748133491069,-0.24997237804046
BandE_0k_5k,TotalEnergy,SpectralCentroid_Hz,579.630095191178,455.332347349871,67.5279278040862,-0.253694581572025
BandE_5k_10k,ZeroCrossRate_Hz,Skewness,580.11941384932,442.214892180234,60.647597814303,-0.255812191035804
Kurtosis,BandE_5k_10k,HighLowBandRatio,582.592562907801,416.624395133043,68.8819032753455,-0.26654250264701
BandE_5k_10k,SpectralCentroid_Hz,Skewness,583.139825729498,454.234419503829,62.8882753409811,-0.268923093190796
Kurtosis,BandE_0k_5k,SpectralCentroid_Hz,587.446972193769,442.700130863867,76.0185599647874,-0.287737180612506
BandE_5k_10k,HighLowBandRatio,Bandwidth_Hz,587.725972677989,424.216337621546,73.6937957325941,-0.288960659944328
Crest,Kurtosis,HighLowBandRatio,587.976481511002,431.508940149624,73.7946814472235,-0.290059692011587
Kurtosis,ZeroCrossRate_Hz,SpectralCentroid_Hz,588.869174796166,433.908700119659,69.9960481702916,-0.293979923136857
Crest,Kurtosis,ZeroCrossRate_Hz,589.702550984356,435.93714174401,73.8125224305529,-0.297645033032243
HighLowBandRatio,Bandwidth_Hz,TotalEnergy,591.843405766955,470.006137701361,74.3193703885218,-0.307084070795028
Bandwidth_Hz,TotalEnergy,SpectralCentroid_Hz,591.981690871918,462.917817559142,68.0704188805259,-0.307694946484272
BandE_5k_10k,BandE_0k_5k,Skewness,593.690462751358,485.289354332975,70.8127621760899,-0.315255239091959
BandE_0k_5k,PeakToPeak,SpectralCentroid_Hz,594.221543888643,466.722590328081,69.9950520199163,-0.317609394040119
Bandwidth_Hz,PeakToPeak,Skewness,594.429882393647,477.452695932593,71.6419704634873,-0.318533483368649
Bandwidth_Hz,TotalEnergy,PeakToPeak,595.717245669074,503.51457234652,74.3217838213787,-0.324250792364315
Kurtosis,HighLowBandRatio,Skewness,595.990318096556,437.351093250698,75.3959009902753,-0.325465124372482
TotalEnergy,PeakToPeak,SpectralCentroid_Hz,596.408881037137,486.179012953782,72.7140233491889,-0.327327521721779
ZeroCrossRate_Hz,Bandwidth_Hz,TotalEnergy,597.547146100743,464.137657248791,67.7572700853764,-0.332398848949989
